"FILENAME";"RESULT";"COMMENT"
"instance00042.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08941.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02638.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12948.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15398.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12334.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08324.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08489.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12533.smt2";"None";"potentially UNSAT,75% of the solvers answered UNSAT, no disagreeing"
"instance06379.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08013.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04629.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13315.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06987.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07622.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02189.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14842.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03449.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11409.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance04286.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11296.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance07366.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11008.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02023.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13568.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11625.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06664.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12130.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12530.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10860.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12395.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11879.smt2";"True";"verified model,75% of the solvers answered SAT, no disagreeing"
"instance04515.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03951.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08217.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06692.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12867.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00074.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06268.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12511.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08734.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01776.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14978.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12082.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06312.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10089.smt2";"True";"verified model,50% of the solvers answered SAT, no disagreeing"
"instance04049.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09065.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance15719.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11525.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02402.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11825.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07893.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09632.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03199.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06617.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13351.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12060.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07035.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12679.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11183.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12050.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance10599.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10196.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11101.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01460.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03282.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05292.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15724.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15963.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03762.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00965.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10325.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10537.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09763.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05272.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00099.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15494.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09668.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12524.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03407.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15016.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance13011.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07089.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12586.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06141.smt2";"True";"verified model,50% of the solvers answered SAT, no disagreeing"
"instance06499.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09009.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08410.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13852.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13091.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14579.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08402.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08729.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06675.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12217.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06033.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03925.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06069.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02003.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05504.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13297.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14906.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07572.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12876.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15033.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13455.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12643.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01119.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15590.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07576.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02953.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06932.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14448.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07638.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00087.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04980.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10432.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06073.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08469.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01445.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12793.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10869.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01622.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03082.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09538.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14082.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07894.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14147.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11162.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12174.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
